id,genre,track_name,artist_name,valence,energy
3MWdMCAIFPzcIUdiEi8Pao,alt-rock,Marquee Moon - 2003 Remaster,Television,0.737,0.657
0E81UOGvTqck6jrS0QCOhF,alt-rock,Man On the Run,Bush,0.277,0.827
18eR1w9NXigoppVRpdc4yk,alt-rock,Da Vinci,Weezer,0.578,0.631
6slHG4DP46wkmQsy0jNOWl,alt-rock,White Elephant,Volcano Suns,0.434,0.884
1lL8ttg9HNdyuN0VxD7c75,alt-rock,Photograph,The Verve Pipe,0.316,0.756
5bVOX6eyHsML2sB4aMlZEi,alt-rock,Malibu,Hole,0.678,0.904
4RRPkJgFcmB4AVyVxN2zrb,alt-rock,Amy aka Spent Gladiator 1,The Mountain Goats,0.832,0.834
6zeDYmP3ARpURvpK29Q09P,alt-rock,Someday,Sugar Ray,0.938,0.682
0gmmDw2VIZn8BsGq1mwYlK,alt-rock,Homage,Alien Ant Farm,0.53,0.936
08a6PhXyXeN3lv1DCKW9qY,alt-rock,Do You,Spoon,0.948,0.936
1sjrDQXqAa9V07FjKIlAQ4,alt-rock,Hemorrhage (In My Hands),Fuel,0.372,0.823
5h6OsJ1AakY9X9kflQwaMS,alt-rock,X-French Tee Shirt,Shudder To Think,0.358,0.558
2Y4WG7WshrpVpFh3Uveypx,alt-rock,I Walk Alone,Oleander,0.46,0.742
3e2fDgC93LGc9Lbdvr6I9k,alt-rock,River Of Deceit,Mad Season,0.178,0.246
0DVxWV6V1nWa7Ml68Frd3D,alt-rock,Movies,Alien Ant Farm,0.527,0.934
351zlSrEZvnCB9Nbxi0dz0,alt-rock,Do It Nation,Half Japanese,0.649,0.968
0q6LuUqGLUiCPP1cbdwFs3,alt-rock,On Melancholy Hill,Gorillaz,0.578,0.739
0j63xEjwIqH5UETVoHlxXQ,alt-rock,Tomorrow,Various Artists,0.494,0.687
7wvrr5PXgetOyljccwpKnD,alt-rock,Benediction,Thurston Moore,0.556,0.481
26j2kE8XkFc3oOHDXNKvSX,alt-rock,Matamoros,The Afghan Whigs,0.246,0.765
2daWGEfV5nmfEOb53S70Pi,alt-rock,Gone To The Movies,Semisonic,0.612,0.32
0Jv0PJz6LZdCygPsFnML3a,alt-rock,Novocaine For The Soul,Eels,0.349,0.765
0SoAHLpVWwbZRQduxVzE15,alt-rock,Istanbul (Not Constantinople),They Might Be Giants,0.135,0.611
6ULdwUqVr1tkBCfLSsbu4j,alt-rock,Holiday (Single Mix),Wheatus,0.418,0.801
0CZ48zSBAXNplab4I4T4NN,alt-rock,Total Immersion,Polvo,0.477,0.867
3L19vBWH4jTHNXbuBaHbUN,alt-rock,Feed the Tree,Belly,0.868,0.718
6rqkwoZu5oX5hugeyiJCM8,alt-rock,Follow You Down,Gin Blossoms,0.68,0.924
32Cimaqis8qkGRMACGsOkh,alt-rock,I Will Steal You Back,Jimmy Eat World,0.317,0.781
19pQaJUSEtn31fpO6RozaH,alt-rock,A Million Little Pieces,Placebo,0.606,0.858
2WqK4182RvloQDTJojmfVa,alt-rock,I Love A Magician,Dismemberment Plan,0.346,0.994
5Gtq8e6TEI0YDLemr3PbiM,alt-rock,Harlequin Press,John Vanderslice,0.609,0.457
4GiVcDqNQI0fc0yYuRGH9m,alt-rock,Inside Out,Eve 6,0.691,0.818
0jjphpegPbJIk0C6BSvTE5,alternative,Underdog,Imagine Dragons,0.57,0.831
43O3Iu8mDJy10i6k8SVRXX,alternative,Take It or Leave It,Cage The Elephant,0.65,0.847
35aNHKBZWXXbL9KQK7O5Nk,alternative,Hurricane,MS MR,0.262,0.68
6J7cSyvSCnPwv3vqHchEfL,alternative,If It Means a Lot to You,A Day To Remember,0.44,0.536
3VEFybccRTeWSZRkJxDuNR,alternative,Peaches,The Presidents Of The United States Of America,0.594,0.849
0Zbm5CKG9HHT9bwgvFc0qI,alternative,Decode - Twilight Soundtrack Version,Paramore,0.277,0.866
6GWS0Nb3ybf3tQXZ0FlfZf,alternative,Aberdeen,Cage The Elephant,0.213,0.972
0c4IEciLCDdXEhhKxj4ThA,alternative,Madness,Muse,0.218,0.417
6ZWn1MVUaBH2HNQobhMYeE,alternative,Little Black Submarines - Radio Edit [radio edit],The Black Keys,0.247,0.706
2TAQ9YGehOKWDqDak5DuXc,alternative,Plush,Stone Temple Pilots,0.439,0.913
5PZ2cqh9Yem2g6cTSOLllz,alternative,Pain,Three Days Grace,0.286,0.741
76aadnUFFANRNDs6L3aqxw,alternative,Through Glass,Stone Sour,0.434,0.753
4wEycnASy9jEb7M0PlyzYn,alternative,Give Your Light Off,Woods,0.281,0.442
7oK9VyNzrYvRFo7nQEYkWN,alternative,Mr. Brightside,The Killers,0.232,0.924
3uNGkq1FqQ4dv4s2GfYXES,alternative,Be Yourself,Various Artists,0.351,0.83
4E5PB55vLwQPIO1OvpU53S,alternative,Sleep Alone,Two Door Cinema Club,0.519,0.755
3ViMAvyCcmbRauKuoP2GJm,alternative,Old Yellow Bricks,Arctic Monkeys,0.757,0.837
3HfB5hBU0dmBt8T0iCmH42,alternative,Creep,Radiohead,0.126,0.344
3n69hLUdIsSa1WlRmjMZlW,alternative,Breezeblocks,alt-J,0.286,0.656
56dIfld2EW00CPbB3zA6GE,alternative,Kaputt,Destroyer,0.555,0.721
1zBFEYEwHKCahttaE2mhg7,alternative,Down,311,0.578,0.935
6Gje7rIGi9HMOfcOf8YPUW,alternative,A Kingdom,Lanterns on the Lake,0.28,0.701
4wzt5Rrk3W98pHXAqutuJw,alternative,Talk,Coldplay,0.163,0.554
6GrrkiCRO3HYdgRpO4eKEL,alternative,Swing Life Away,Rise Against,0.789,0.426
5MsZIaCYY6Tsdph0LiB0hE,alternative,Alone Together,Fall Out Boy,0.606,0.915
5SrnKN9CdGLLHIOUQMHNod,alternative,Vasoline,Stone Temple Pilots,0.324,0.989
6vrUTGn5p8IrfTZ0J6sIVM,alternative,Iris,The Goo Goo Dolls,0.513,0.79
1MUQ6LtYIw6sSGQJEoIi2X,alternative,Roll Away Your Stone,Mumford & Sons,0.181,0.547
3dw0A0cbqT6Oy2V8KfGwIT,alternative,Tiptoe,Imagine Dragons,0.25,0.82
2zrIyIdqafYozfsgiMY0Ae,alternative,Supermassive Black Hole,Muse,0.865,0.865
0Bw1mOzGbjgvn2Wgrd7EFE,alternative,Strangers,Lotus Plaza,0.359,0.868
1ujkNl9ASh78Y6WbmWDGG4,alternative,Love Run Dry,Owl Eyes,0.52,0.674
3xXKwkmkrpZmGpIof83xbE,alternative,So Cold,Breaking Benjamin,0.26,0.776
783qeLLLyhPR9HBIPL6MVf,alternative,I Can Talk,Two Door Cinema Club,0.641,0.774
293Lszb9W5NLNBerEjLBzb,alternative,Would That Not Be Nice,Divine Fits,0.965,0.668
5Xak5fmy089t0FYmh3VJiY,alternative,Black,Pearl Jam,0.2,0.684
0UrWr7Jnu1heq1o99ZwUd0,alternative,Youth of the Nation,P.O.D.,0.517,0.86
1OppUXF0ZsVATRbEyHOTyA,alternative,Cha-Ching (Till We Grow Older),Imagine Dragons,0.134,0.867
2keKJ9KWoGpucAqZ9W4CFi,alternative,Sleepwalker,Moon Duo,0.345,0.961
1SXP53Ue7P7ZBiDeRUG9H4,alternative,Ulysses,Franz Ferdinand,0.543,0.618
6MDTpYxPFL0wtFd0pjfKws,alternative,Rhythm Of Love,Plain White T's,0.726,0.542
5rdRPZnY9B2pxJNWImbsFn,alternative,If You're Gone - 2007 Remaster,Matchbox Twenty,0.347,0.681
1RwwmiVtLAtPmxAqKVfwgG,alternative,I Wanna Get Better,Bleachers,0.385,0.891
29VAdfNvhEtjl2Fe520W6c,alternative,Ghost,Yellow Ostrich,0.221,0.289
68YPheVJ8EuA5IJFddr1Qf,alternative,Teenage Icon,The Vaccines,0.641,0.934
7qxxr5CLf8rnIibe4eStzR,alternative,Cold,Various Artists,0.0801,0.129
4W2KFrtcc1hUqoDzYCxSuG,alternative,It's About Time,Young the Giant,0.541,0.906
6vSq5q5DCs1IvwKIq53hj2,alternative,Animal,Miike Snow,0.654,0.721
5zF2zGPkL6Ipsn9AfAK6RP,alternative,This Love,Maroon 5,0.78,0.868
7mXmxXLAnsvXKt4Q37KoMI,alternative,Over You,Daughtry,0.567,0.922
6vZdRrueM9ZEJjx6EWe1XQ,alternative,Stolen Dance,Milky Chance,0.673,0.566
7ArHv3Ry2dWHFwQ8b5BoON,alternative,No. 1 Party Anthem,Arctic Monkeys,0.599,0.698
0r889dvYqWPXM3luCPNXCu,alternative,World Heaves,Mount Eerie,0.0805,0.224
0XCRX9WJVGxs9IWC1VuXN0,alternative,All Your Gold,Bat For Lashes,0.755,0.543
3dvnVubqVeeOjabs0wC1YB,alternative,Gun Has No Trigger,Dirty Projectors,0.345,0.662
2I43coEbzFSTMGO3kCjLMB,alternative,Daylight,Matt and Kim,0.714,0.79
3M9mw3BfQpHkrhUbOEnaAg,alternative,Strawberries,WHY?,0.478,0.71
7cz70nyRXlCJOE85whEkgU,alternative,Flagpole Sitta,Harvey Danger,0.482,0.901
1p5fFes80K9IPnZFqNca53,alternative,Cousins,Vampire Weekend,0.808,0.809
4s9MBsOC7ntOehwpH0EJLL,alternative,Your Bones,Of Monsters and Men,0.327,0.725
1yPQEVh4z4davqR8Y9iDQT,alternative,Guerilla Radio,Various Artists,0.476,0.967
5Z7cI9glyUTDTRtWSs8K9I,alternative,So Many Details,Toro y Moi,0.196,0.623
4wNEUdRiOYklc5nukUVg0o,alternative,Stay Up Late,JEFF The Brotherhood,0.666,0.967
6h2q5GhVc9itEB6NqOEMd4,alternative,Eyes Wide Open,Gotye,0.643,0.873
3jfr0TF6DQcOLat8gGn7E2,alternative,Do I Wanna Know?,Arctic Monkeys,0.405,0.532
2lwwrWVKdf3LR9lbbhnr6R,alternative,Float On,Modest Mouse,0.553,0.888
1VQ6FXasIrdkshSHfX6sde,alternative,Entertainment,Phoenix,0.479,0.731
3LpnzPxkMI6XS4JCbhNeek,alternative,I Alone,Live,0.0992,0.817
3ly0wJa1lUtpIWHZxymVyX,alternative,Pieces,Sum 41,0.548,0.83
1M0g1beKC4H9gbrOiSayHW,alternative,National Anthem,Lana Del Rey,0.436,0.899
1JqTcOjOn7gEpeC0JcRVPa,alternative,We Are The People,Empire of the Sun,0.543,0.784
0GO8y8jQk1PkHzS31d699N,alternative,Tongue Tied,Grouplove,0.371,0.936
5quxrZTYgMATSD8ocr0den,alternative,Miracle Mile,Cold War Kids,0.293,0.866
37LoKuV4PWzrtFicRNldtw,alternative,In the Yard,Bowerbirds,0.239,0.496
2CT3r93YuSHtm57mjxvjhH,alternative,Wonderwall,Oasis,0.651,0.892
37CBHPCzV1rizPrxRUyR72,alternative,No You Girls,Franz Ferdinand,0.899,0.909
2QhURnm7mQDxBb5jWkbDug,alternative,Don't Panic,Coldplay,0.453,0.612
4ePP9So5xRzspjLFVVbj90,alternative,Two Princes,Spin Doctors,0.836,0.912
2takcwOaAZWiXQijPHIx7B,alternative,Time is Running Out,Muse,0.428,0.842
5fjYzPelwXyeoqR3ht8khj,alternative,Lose My Way,TOY,0.484,0.88
3FZmvNNdZCYQSB4UXi4Iqr,alternative,Yellow Bridges,El Ten Eleven,0.646,0.903
5IWmU2PNimgYuTLddU2DRo,alternative,Payphone,Maroon 5,0.556,0.744
0ancVQ9wEcHVd0RrGICTE4,alternative,Take Me Out,Franz Ferdinand,0.49,0.664
0mmaX70fKuhgg0hDrfsS29,alternative,A Beautiful Lie,Thirty Seconds To Mars,0.344,0.929
6wDKGtbPpF9xPMRv7bswQN,alternative,Dead Sea,The Lumineers,0.472,0.319
5Fli1xRi01bvCjsZvKWro0,alternative,Houdini,Foster The People,0.764,0.908
07q6QTQXyPRCf7GbLakRPr,alternative,Everlong,Foo Fighters,0.36,0.867
2319gHincsCeSmc19Efi2j,alternative,Forever,HAIM,0.592,0.867
7kvmbreZrm0Jdebofrmznw,alternative,Stars,Sures,0.469,0.95
46Kcradxrva9Dny4lHU1b3,alternative,Miss Jackson (feat. LOLO),Panic! At The Disco,0.662,0.873
30SjdIdTMhBSe33nFnBFkC,alternative,Temple,Kings of Leon,0.568,0.644
3Ib3SJV8ZXuLvDiDb2w1As,alternative,Runaway Train,Soul Asylum,0.53,0.714
5y1iInKBJiE9Qfi4eKOal9,alternative,Love Lost,The Temper Trap,0.346,0.574
77c0xyUM14wHa0cEAR9BV0,alternative,Lisztomania,Phoenix,0.33,0.79
0ucps9UAU7I7MmTbnk2YaK,alternative,Ash Tree Lane,MS MR,0.392,0.896
7psPPGwhFzP3pyOcb3ivcT,alternative,Unbelievers,Vampire Weekend,0.831,0.811
5ERFeK4mZkR0HkUHM1LwTF,alternative,Animal (Miike Snow Cover),Trails and Ways,0.431,0.606
3cgGJxGri9IBNXvTKaYchA,alternative,Trembling Hands,The Temper Trap,0.0533,0.6
7e8utCy2JlSB8dRHKi49xM,alternative,Fluorescent Adolescent,Arctic Monkeys,0.821,0.813
4qx6KUiBAsuZB9ubcreapu,alternative,Matilda,alt-J,0.276,0.675
07KSkoLU9YJZtURfvJBuRl,ambient,PBS,Tycho,0.353,0.579
45p0MAVey0dnjZXo8kMUzh,ambient,Featherstone,The Paper Kites,0.636,0.373
4GFkGQxGMrfJMDxPGX6qJ3,ambient,Business Car Park 9,The Black Dog,0.0583,0.274
2pN0C4dICHk5z2KRS3c66l,ambient,Sea,Patrick O'Hearn,0.0361,0.0942
7e0HabMAjQEYduI1qfYS5r,ambient,Risky Nap Under Blue Tree,Cell,0.0339,0.186
1Hc9rfFRsUE8nyKDnyXg7f,ambient,American Beauty,Thomas Newman,0.0558,0.00712
0atOMgnZQ0bkSzDacwkKwB,ambient,Phase 09 - Sombrero,Solar Fields,0.0347,0.335
2zDbFhNBErLkUfwVslW3lY,ambient,Hands Playing Butterfly,Efterklang,0.0779,0.264
4vU5TfGGHeIwKVzWSov8TM,ambient,Awash,Manual,0.576,0.742
6T10XPeC9X5xEaD6tMcK6M,ambient,All I Need (feat. Beth Hirsch),Air,0.165,0.425
7zjWtWDCNgeXSY78nLzBQJ,ambient,Digging Shelters,Neil Halstead,0.279,0.274
5SeGooG3KMy70se6NQOyKQ,ambient,World Of Sleepers,Carbon Based Lifeforms,0.332,0.215
26txolfsixS8C767jpTREx,ambient,Back Side Of The Moon,The Orb,0.22,0.569
0pLlZydT4uPrbcrycGPMpe,ambient,Mullholland,Stars Of The Lid,0.0298,0.0638
6pe8ENsc20Qrib5vgOrFGx,ambient,The Birth And Death Of The Day,Explosions In The Sky,0.0392,0.569
7AFWR8Ekh1QMqoLPPFMahO,ambient,A Circular Reeduction,Tycho,0.336,0.48
4hxlBScGRBIwP7FYjVzBBN,ambient,Fjögur píanó,Sigur Rós,0.0396,0.141
2zOx1I5htKbcPoKspVwcWs,ambient,Radio Ballet,Eluvium,0.236,0.488
4oHLmIbw3CkGvJ5EV96TKR,ambient,Frailty (For the Dearly Departed),Hammock,0.159,0.333
1Qq3prahymiO6FlKoT7JPC,ambient,Breathing Place,Vibrasphere,0.529,0.814
0CHT5bkpoltr0CLS1ThqYb,ambient,Approaching Taidu,Brian Eno,0.0769,0.0514
1fnM86DDTDWYpumRJqLSfU,ambient,… Passing By,Ulrich Schnauss,0.525,0.548
5KLZDzUwTvJmNV3t5bjBCs,ambient,Hungry Face,Mogwai,0.36,0.607
743xmZCB1e1XVOYkuTBAjl,ambient,In Heaven (Instrumental),Helios,0.271,0.203
6QfL8UYTuaWo5LEYx5PpPX,ambient,Somnium,Various Artists,0.032,0.131
40WXdZDdjnEIMiQynWYF8U,ambient,Move,S. Carey,0.0389,0.225
7hyAAjHZaDWSPDzlUYNUIa,ambient,Threnody,Goldmund,0.174,0.00572
6OVGIvAMeq5LCl2ye1Zqbo,ambient,Gravity Jump,Martin Stig Andersen,0.0818,0.097
1R8yRnLBJJbPPwLBZgEcp9,ambient,Elegy,Tycho,0.171,0.417
1zMIe9dDMpCuX60A61JSEk,ambient,Fordlândia,Jóhann Jóhannsson,0.0364,0.202
2BlFkslvTtk5PUngzWGtpo,ambient,Krystall,Pjusk,0.164,0.221
5HzfnZhtGRSenfvmdnY7aV,ambient,Silver Morning - Remastered 2005,Brian Eno,0.151,0.237
6zYBmqPOc1vB5R4WekqlkR,ambient,The Only Moment We Were Alone,Explosions In The Sky,0.0361,0.471
5tDoMV45rlaqdhc4pMt0vN,ambient,Dictaphone’s Lament,Tycho,0.266,0.556
25iY4Uqi5YLY0Ne597ED4i,ambient,Deeper,Circular,0.0725,0.268
4iCjh6ybA5uiLSIAlcrFuV,ambient,"Requiem for Dying Mothers, Pt. 1",Stars Of The Lid,0.0377,0.225
4w3bDJJwmlomeCOXT4oBr1,ambient,The Whole Catastrophe,Hammock,0.0389,0.324
4Rfp8JgdGLIwaNsYvapTzS,ambient,Aragon - 2005 Digital Remaster,Brian Eno,0.127,0.00633
4r3DMKmkJgbJJLBuEe1zp0,ambient,The Daydream,Tycho,0.243,0.861
1H64w8li89cJfI9tx3iBBf,ambient,Amo Bishop Roden [Chosen by Warp co-founder Steve Beckett],Various Artists,0.29,0.537
5yLM6k78rQlppC0UB4UIKf,ambient,The Third Planet,Biosphere,0.306,0.25
5omoZuexWhyFQyh8h92fof,ambient,9:25,Global Communication,0.0548,0.559
3Lz6wuzRujod02vUPjTAyb,ambient,Fade In Out,The American Dollar,0.0644,0.54
63FmCXIc4lmEq9fNqGkQ57,ambient,Archangel,Burial,0.521,0.849
1SCHyoGvd11GpbPw6z01Gt,ambient,Photosynthesis,Carbon Based Lifeforms,0.0347,0.626
7GTzB4QUfO0oXfvzwtKBom,ambient,Small Craft on a Milk Sea,Brian Eno,0.0389,0.234
5jDZmeig1f7c0Sz8xSiocb,ambient,Sky Trees,Solar Fields,0.0305,0.316
4O0Yww5OIWyfBvWn6xN3CM,ambient,Divenire,Ludovico Einaudi,0.084,0.21
63ZyPUR8NqWgonSM6RsWp0,ambient,The Forest Awakens at Night to Reveal Another World,Fort Fairfield,0.17,0.6
0c0ZVPQPNOfoW16dSa891N,ambient,Cold Out There,Jon Hopkins,0.0336,0.082
50mwGp3PgKoZldhBvfy2cf,ambient,Against The Sky - 2005 Digital Remaster,Harold Budd,0.0298,0.00151
3RAkRmc5LdRkUlKfDhkR7X,ambient,Bob In Your Gait,Julianna Barwick,0.0399,0.211
3md3vi2KPEjP6hk4Rs21oV,ambient,Rain Geometrics,H.U.V.A. Network,0.287,0.38
3x1QE1uiG9wqYL7oBW4C8Z,ambient,Daydream,Tycho,0.311,0.824
4OO2lavE7yz5Ane6fEYXp3,ambient,Everything You Do Is A Balloon,Boards of Canada,0.0875,0.385
50mL6pbI0uI6YX1xbSer7g,ambient,Deep Blue Day - Remastered 2005,Brian Eno,0.0834,0.343
0gch6AYwzLRfoJWci08vsp,ambient,An Ocean and Peril,The Black Atlantic,0.0839,0.127
7K7DeIN0qZvNVrc2Skyoks,ambient,Too Fragile to Walk On,Biosphere,0.0703,0.0468
25N6tLYS1uFJ3c5lsXV3y1,ambient,In the Fog II,Tim Hecker,0.034,0.477
06X2tuo9N3DfpXNo5A3L56,ambient,Soft Sand,David Arkenstone,0.551,0.557
20VAzxnjcM785fAztSlR5g,ambient,The Secret Place - Remastered 2005,Brian Eno,0.0365,0.018
4kYoZAi6P7yXNM1Bjbf4ST,ambient,Humectez La Mouture,Stars Of The Lid,0.0343,0.0371
3TTZ6IP596dymHB66sKVDD,ambient,"A Long, Long Way",Röyksopp,0.0363,0.248
50VjWzDyB4OwrC0HLyJTp8,ambient,Khanamoot,Loscil,0.11,0.369
02Xgw6IdNV1fxbhFFxfnCC,ambient,Corvus Mysterium,Lustmord,0.0392,0.338
7aGSZ7otMHlEtdO4T89TAa,ambient,Dis,Hecq,0.044,0.192
1sr1NnVTSUZL2xGzlkiq1G,ambient,Sky Saw - 2004 Digital Remaster,Brian Eno,0.644,0.567
3aSi0UcesbPx5ADnOqxkrr,ambient,I Love Riding My Bicycle,Porn Sword Tobacco,0.357,0.258
1mZcyKIx0ctPbF2NAvG8AE,ambient,Sunrise Projector,Tycho,0.114,0.337
1gMURuwnafL9A2LHy6wWlY,ambient,Cold Out There,Various Artists,0.0334,0.271
5QhMDMcK5Wf8xUKmwrTvWo,ambient,Andaman,Manual,0.0396,0.208
1ph6Bncj7s3BmYp6FkIzP8,ambient,Miss You,Various Artists,0.216,0.134
4n2VYfRqGksjp2rfsC5xW5,ambient,Mysterious Semblance At The Strand Of Nightmares - 1995 Remaster,Tangerine Dream,0.0555,0.459
5wZbNyht0kr3Tu8BkW4hux,ambient,Limit To Your Love,James Blake,0.0387,0.271
7m2iqOIBuCT0XvMkv4wYNv,ambient,"Requiem for Dying Mothers, Pt. 2",Stars Of The Lid,0.0342,0.133
5mtuOStn5Ntl6BkI5M8gji,ambient,Woods And Gives Away (Instrumental),Helios,0.0392,0.18
2Qw2S6qB0QjJu0cvfSBw1W,ambient,Feel,Solar Fields,0.0323,0.247
6uW8KTrcoTXRcU4xYP8TqQ,ambient,Mono No Aware,Hammock,0.0455,0.216
7Cg3F9ZsZ2TYUnlza49NYh,ambient,Kong,Bonobo,0.674,0.749
53AVO74VO9jHqRcMgaLzpM,ambient,Dive (Keep Shelly in Athens Remix),Tycho,0.0915,0.459
69eD0IfAqEIUnKX63Npksy,ambient,Discreet Music - Remastered 2004,Brian Eno,0.0332,0.00839
1ZSGpxA5iWozqbeK83zt3w,ambient,City,Martin Stig Andersen,0.0312,0.0241
4cK52WJ9gD5M3VrJoZvhaN,ambient,Hi Scores,Boards of Canada,0.0983,0.709
37IwDzmSZXEZcER596VF3w,ambient,Bright - Original Mix,Various Artists,0.0834,0.379
4I7pO04IarBBQAcqRMcWhz,ambient,Freeze-frames,Biosphere,0.135,0.331
7FO7BolIZsl1o8DDSjeOph,ambient,Twin Peaks Theme - Instrumental,Angelo Badalamenti,0.102,0.119
7ocJPvoS4xnFcaFc4B3AJj,ambient,A Lovely Place to Be,Patrick O'Hearn,0.0342,0.012
60INvemo2VdXUU5YOZfFTP,ambient,Somnus,Rhian Sheehan,0.0469,0.283
6Oyu3TF8534HHRNlde4SBu,ambient,Hydroponic Garden,Carbon Based Lifeforms,0.658,0.432
4dHEQ1W1jRmNjjB0S7vB8V,ambient,re:stacks,Bon Iver,0.304,0.0813
4m8ttWM8IKXyhpv89E867J,ambient,Cherry Blossom Girl,Air,0.504,0.76
2RQIQtothw4tp854k911cY,ambient,Stokkseyri,Jónsi,0.0367,0.222
4cVJtvAHj6wSpWUYsEa8el,ambient,Fok,Ólafur Arnalds,0.0635,0.307
41RiTUEXw8uoCtLd8pcHVy,ambient,In Dark Trees - 2004 Digital Remaster,Brian Eno,0.373,0.379
0dh2F3Mi1b1EGafGmvUC9M,ambient,Space Walk,Lemon Jelly,0.592,0.89
4TrCvd1PrqI14lZb7tEtYo,ambient,A Meaningful Moment Through a Meaning(less) Process,Stars Of The Lid,0.0324,0.0718
6yyJIN1jr2qOC1vXYxkALj,ambient,Send And Receive,Tycho,0.287,0.491
4mcDWFiTDWIPJmXytF38UQ,ambient,Death Of The Author,Jenny Hval,0.115,0.413
7Kz3cJFlZfhGvyD1KZZmX0,ambient,Divided,Deaf Center,0.0369,0.324
541SyZBJoWCWLtllVUQcUw,ambient,Task Force - 2005 Digital Remaster,Brian Eno,0.0785,0.402
34jlVFtJXeMeZpNlZOVvNA,anime,翼,Eir Aoi,0.734,0.954
5RsRhryZD9FdTmxsAaZ2mM,anime,crossing field,LiSA,0.314,0.983
5Hfxy3znYit9jIg9tMcSkw,anime,Back Up For you,レイティア(大坪由佳),0.745,0.959
0qrDvsztI3MUlZvaNsQ52i,anime,Endless NOVA - TK SKRIX ver.,Tatsuyuki Kobayashi,0.572,0.948
5ap1YlkP1of9hWqiOKwJXJ,anime,VANQUISH,南那城メィジ(CV.木村昴),0.807,0.916
49hNKktiVJ4u69DXIei9af,anime,blossom,ClariS,0.871,0.899
3YMaKoVJ1DGOkKhQEYgoMe,anime,クロイウタ,Eir Aoi,0.311,0.529
5U18dlBRQ6hkxvj6WSEUaY,anime,SIX SAME FACES 〜今夜は最高!!!!!!〜,VOICE by イヤミ(cv.鈴村健一),0.382,0.978
0NHBMe6nMazA4OwrKELlMX,anime,blaze,Kalafina,0.349,0.951
6hLhIvmUraxcnNuyeJ2DVu,anime,Tear smile,Prizmmy☆,0.331,0.814
36SQ6GnWpmSkJdpXYvlszs,anime,光の指す方へ,JiLL-Decoy association,0.276,0.755
6Q68eDlKoqv3XZnZNnDkFg,anime,Falling Down,Oasis,0.182,0.96
3HdPGg3k5DtWuuNsz8ubFH,anime,Departures ~あなたにおくるアイの歌~ -BOOM BOOM SATELLITES Remix-,EGOIST,0.121,0.527
2D0200gVXyH3BOpOsMHxjk,anime,nexus,ClariS,0.78,0.962
2DduLyMo7AvEkneIBpXkie,anime,ジェラ,Various Artists,0.397,0.817
3Avp30EcIx53pm9BU0GckZ,anime,地下鉄ラビリンス,"Wake Up, Girls!",0.738,0.947
1OPSl2Z4RZseUILhJAFXwv,anime,It's amazing show time☆,岡本未夕(CV:高木美佑),0.848,0.983
1Up0bz7dgSLbPJflcUJPaS,anime,ハッカドールヒーローの歌,ハッカドール1号(高木美佑),0.884,0.967
13KTQJsPEoOScrf2vyZ6tK,anime,コンプリケイション,ROOKiEZ is PUNK'D,0.682,0.84
2VYoSSD6rqTHbSqLvQ1DXM,anime,愛クルセイダース†ストライバー,RAMMに這いよる ZZZ,0.379,0.939
4JmmarKNhZgLolOmN20mJS,anime,花雪,smileY inc.,0.539,0.972
1Kb08Fv8MxNkOzWzXmx7n8,anime,Beyond the Bottom,"Wake Up, Girls!",0.311,0.838
0GR87Jq8lnwhQeEFLqXLeJ,anime,Believe,Nami Tamaki,0.39,0.973
4ewPJxSBjMRfx1CP49dQdI,anime,お先にシルブプレ - piano ver.,Various Artists,0.606,0.455
3eCAd3r5TH2v8WZNzOUnTR,anime,snowdrop -春奈るなver.-,Luna Haruna,0.413,0.742
0gjKV3rg1gcKrnTwUfFa2B,anime,ミントガム,ClariS,0.788,0.761
7wjqoQnubzTPl2qin9KzXc,anime,"HIGAWARI PRINCESS - PRINCESS Airi Ver,",林田藍里(CV:永野愛理),0.841,0.913
4B3Y3PcL1sNJN13TC6wccH,anime,惑星の唄,Eir Aoi,0.447,0.818
0778RbpXNGP5BzIUIZiVrm,anime,幻想ドライブ,Ami Wajima,0.502,0.951
1q3BATiNhCzpKhtx5By5L7,anime,Period,CHEMISTRY,0.301,0.914
4Eq2oh2HcRnmxEoJzddu0v,anime,ハートリアライズ - Instrumental,Tia,0.404,0.954
2uvYYxPoqOTvuMRN8s2gFW,anime,さよならのゆくえ,Alisa Takigawa,0.622,0.875
3DjucT37NKwkV967SZwHi3,anime,TRUE LOVE (アニメver.),Ai Shinozaki,0.933,0.903
2upQ0vEO5JMgc4dCfgLCnH,anime,MEMORIA,Eir Aoi,0.411,0.824
6M6CXOajkcVjIOPxVWA2dv,anime,NuruNuru Rap,3年E組うた担(渚&茅野&業&磯貝&前原),0.825,0.929
1qq0dJG14GVYOWPL30U5b4,anime,徒然モノクローム,Fujifabric,0.599,0.901
4tsEtjUVBFLT2pMDVlCHoQ,anime,shining glow,チーム“ハナヤマタ”,0.549,0.956
2trmyoaz9fSAwXYh48SGu2,anime,真昼,Kalafina,0.186,0.0752
7pcJFLafB3isSYiqwMD48r,anime,Hikari,Yui Horie,0.823,0.967
1HgyarDOrulXpx7K5JlwWY,anime,パンピナッ!,Prizmmy☆,0.525,0.947
10ZzqyB3CfUScL9TjRw3Dj,anime,Quit,Eir Aoi,0.284,0.905
63IgrD4G2mOu0eDsMPR8BT,anime,chAngE,miwa,0.635,0.973
